"OBJECTID","DATATYPE","GENUSSPECI","DBH_IN","LU","CROWN_COMPACTNESS","HEIGHT_MAX","HEIGHT_MEAN","CROWN_AREA","HU_DENS","RELBORDER_TREE","NDVI_MAX","NDVI_MEAN","NDVI_STD","BLDG_AGE","IS_CLEANED_CROWN_AREA","IS_CLEANED_CROWN_COMPACTNESS","IS_CLEANED_DBH_IN","IS_CLEANED_HEIGHT_MAX","IS_CLEANED_HEIGHT_MEAN","IS_CLEANED_NDVI_MEAN","IS_CLEANED_NDVI_MAX"
235064,"Point","Gleditsia triacanthos",7,13,1.52751980919778,27.8312377929687,14.376282242704,756.246975009,6.20887,0.306451612903225,0.38461539149,0.25275407807,0.0793205206,40,0,0,0,0,0,0,0
235067,"Point","Gleditsia triacanthos",11,13,1.73527567204585,52.5706176757812,30.2558228865913,1149.99540001,11.0495,0.772727272727272,0.4848484993,0.38511694507,0.05671284007,49,0,0,0,0,0,0,0
235068,"Point","Gleditsia triacanthos",14,13,1.7441208947802,49.8687744140625,21.3665558048552,1018.74592501,11.0495,0.418918918918918,0.49532711506,0.33865671307,0.07842788511,49,0,0,0,0,0,0,0
235071,"Point","Gleditsia triacanthos",17,13,1.51785714285714,32.5706176757812,16.2665966578892,1399.99440002,11.0495,0.131578947368421,0.53424656391,0.36652158495,0.07816346012,49,0,0,0,0,0,0,0
235078,"Point","Gleditsia triacanthos",16,13,1.50491806473093,44.9624633789062,21.5724629720052,1124.99550001,11.0495,0.378048780487804,0.3908045888,0.23494500224,0.08230599553,49,0,0,0,0,0,0,0
235080,"Point","Gleditsia triacanthos",15,13,1.74412961508433,51.376220703125,26.0293390287769,1737.49305002,11.0495,0.529411764705882,0.55102038384,0.38780538909,0.10080439639,49,0,0,0,0,0,0,0
235087,"Point","Gleditsia triacanthos",17,13,1.71052631578947,45.66748046875,24.3478232935855,1899.99240002,11.0495,0.26,0.57823127508,0.38039397286,0.07155176381,49,0,0,0,0,0,0,0
235089,"Point","Gleditsia triacanthos",13,13,1.3399339934,40.340637207,21.4269846295999,NA,6.20887,0.115384615385,0.54140126705,0.40159976975,0.06610133342,40,0,0,0,0,0,0,0
235090,"Point","Gleditsia triacanthos",7,13,1.3862660944206,41.0499877929687,19.227475931716,1456.24417502,11.0495,0.108108108108108,0.55932205916,0.36881849577,0.0984985996,49,0,0,0,0,0,0,0
235095,"Point","Gleditsia triacanthos",12,13,1.47062104522978,32.62060546875,13.5486225505451,1137.49545001,11.0495,0,0.47674417496,0.26422165537,0.10503999212,49,0,0,0,0,0,0,0
235098,"Point","Gleditsia triacanthos",15,13,1.86390532544378,50.38623046875,34.4855133598372,1056.24577501,11.0495,0.585365853658536,0.46590909362,0.33050818608,0.05966899347,49,0,0,0,0,0,0,0
235099,"Point","Gleditsia triacanthos",15,13,1.53084431719289,45.028076171875,24.8327477944863,1849.99260002,11.0495,0.295454545454545,0.54736840725,0.37438985702,0.08059687466,49,0,0,0,0,0,0,0
235121,"Point","Gleditsia triacanthos",19,13,1.55603448275862,32.0374755859375,17.3386940791689,1449.99420002,6.20887,0,0.47252747417,0.31846653902,0.08390813458,40,0,0,0,0,0,0,0
235124,"Point","Gleditsia triacanthos",16,13,1.44346525930773,29.1487426757812,15.8881229654947,937.496250011,6.20887,0,0.50303030014,0.35925797249,0.11035765011,40,0,0,0,0,0,0,0
235125,"Point","Gleditsia triacanthos",13,13,1.67176617148136,31.7137451171875,19.7062383478338,1374.99450002,6.20887,0.353658536585365,0.55555558205,0.42156275559,0.06453221209,40,0,0,0,0,0,0,0
235126,"Point","Gleditsia triacanthos",17,13,1.65925925925925,35.2955932617187,15.5364271375868,843.74662501,6.20887,0.205882352941176,0.48235294223,0.33465867068,0.072911634,40,0,0,0,0,0,0,0
235127,"Point","Gleditsia triacanthos",18,13,1.41440116028953,28.8925170898437,14.1270266801883,731.247075009,6.20887,0.0967741935483871,0.53623187542,0.45302560303,0.05637734385,40,0,0,0,0,0,0,0
235135,"Point","Gleditsia triacanthos",19,13,1.5,25.4818725585937,10.699739629572,549.997800007,11.0495,0,0.45098039508,0.33765434023,0.07303705304,49,0,0,0,0,0,0,0
235136,"Point","Gleditsia triacanthos",17,13,1.42857142857142,36.1262817382812,17.5462443033854,787.496850009,11.0495,0.393939393939393,0.40585774183,0.28672699415,0.05702479362,49,0,0,0,0,0,0,0
235289,"Point","Gleditsia triacanthos",5,13,1.54545454545454,20.9874877929687,7.99899985573508,1099.99560001,6.20887,0,0.59649121761,0.34656072033,0.11426747899,40,0,0,0,0,0,0,0
235293,"Point","Gleditsia triacanthos",14,13,1.37931034482758,40.83935546875,23.9153684418776,724.997100009,11.0495,0.533333333333333,0.46405228972,0.30501052545,0.09662776663,49,0,0,0,0,0,0,0
235299,"Point","Gleditsia triacanthos",7,13,1.3475935828877,29.219970703125,14.670430392505,1168.74532501,6.20887,0.328571428571428,0.49677419663,0.36970408771,0.06314733783,40,0,0,0,0,0,0,0
235303,"Point","Gleditsia triacanthos",9,13,1.52366787670498,26.7261962890625,13.8407951233878,787.496850009,6.20887,0,0.57142859697,0.42643515781,0.07117170392,40,0,0,0,0,0,0,0
235347,"Point","Gleditsia triacanthos",8,13,1.38297872340425,22.7831420898437,10.5308941780252,881.246475011,6.20887,0,0.51412427425,0.40427006927,0.04751014918,40,0,0,0,0,0,0,0
235529,"Point","Gleditsia triacanthos",24,13,1.5049504950495,48.7962646484375,25.2940887350453,1893.74242502,11.0495,0.196078431372549,0.53012049198,0.29796559624,0.09594741103,49,0,0,0,0,0,0,0
235534,"Point","Gleditsia triacanthos",17,13,1.421875,22.61376953125,10.2717728614807,799.99680001,6.20887,0,0.4936708808,0.30736083701,0.06549046494,40,0,0,0,0,0,0,0
235536,"Point","Gleditsia triacanthos",8,13,1.32530120481927,25.8662109375,12.1059960055064,518.747925006,11.0495,0,0.43497759104,0.34437905227,0.05768164454,49,0,0,0,0,0,0,0
235548,"Point","Gleditsia triacanthos",7,13,1.61567151168021,55.2374877929687,36.2392914969966,1324.99470002,11.0495,0.893617021276595,0.43617022038,0.32903640199,0.04489409553,49,0,0,0,0,0,0,0
235567,"Point","Gleditsia triacanthos",3,13,1.61904761904761,40.9299926757812,21.8733993841677,918.746325011,11.0495,0.628571428571428,0.83739835024,0.47355630675,0.09545805842,49,0,0,0,0,0,0,0
235695,"Point","Juniperus virginiana",12,13,1.98895027624309,28.7619018554687,10.6410559554126,1131.24547501,6.20887,0.0769230769230769,0.48427674174,0.31983498495,0.09374364689,40,0,0,0,0,0,0,0
236017,"Point","Malus spp.",11,13,1.43735904524149,35.0843505859375,17.2371896937273,862.49655001,6.20887,0.241935483870967,0.52777779102,0.3722247712,0.0702743761,40,0,0,0,0,0,0,0
236019,"Point","Malus spp.",11,13,1.43312101910828,31.7293701171875,14.4550878439739,981.246075012,6.20887,0,0.42528736591,0.20829338626,0.10980529642,40,0,0,0,0,0,0,0
236022,"Point","Malus spp.",9,13,1.44067796610169,36.5393676757812,18.1667283914856,1106.24557501,6.20887,0.15625,0.47410359979,0.35530077263,0.04849316775,40,0,0,0,0,0,0,0
236084,"Point","Malus spp.",3,13,1.88179576402275,56.6018676757812,28.2931337165066,1556.24377502,11.0495,0.333333333333333,0.53125,0.24610094684,0.11491134464,49,0,0,0,0,0,0,0
236391,"Point","Picea pungens",13,13,1.23809523809523,34.41748046875,16.7616548084077,918.746325011,11.0495,0,0.46368715167,0.30035006126,0.11125030138,49,0,0,0,0,0,0,0
236589,"Point","Pinus spp.",14,13,1.28947368421052,23.2911987304687,12.8184525339226,949.996200011,6.20887,0.0714285714285714,0.45454546809,0.33975499677,0.08877700648,40,0,0,0,0,0,0,0
236590,"Point","Pinus spp.",13,13,1.51515151515151,23.9287719726562,14.9012691613399,412.498350005,6.20887,0.571428571428571,0.45833334327,0.34444841415,0.06666389215,40,0,0,0,0,0,0,0
236591,"Point","Pinus spp.",13,13,1.34513274336283,30.4487915039062,15.5679542744054,1412.49435002,6.20887,0,0.41293531656,0.32020372433,0.05212539687,40,0,0,0,0,0,0,0
236847,"Point","Pyrus calleryana",9,13,1.84324174966905,42.52001953125,12.5967071792559,2206.24117503,6.20887,0,0.5,0.21895379541,0.09349833679,40,0,0,0,0,0,0,0
236869,"Point","Pyrus calleryana",8,13,1.46153846153846,32.37939453125,17.0741594754732,1299.99480002,6.20887,0.25,0.52542370558,0.23901182655,0.10804949966,40,0,0,0,0,0,0,0
236879,"Point","Pyrus calleryana",2,13,1.62235996204772,25.01123046875,11.923764777906,824.99670001,11.0495,0.28125,0.49282297492,0.33140824044,0.08877985067,49,0,0,0,0,0,0,0
236883,"Point","Pyrus calleryana",3,13,1.72059155785829,27.5343627929687,14.1053815569196,437.498250005,6.20887,0.32,0.44927537441,0.29983085424,0.0707350388,40,0,0,0,0,0,0,0
236890,"Point","Pyrus calleryana",8,13,1.41176470588235,22.2962646484375,9.12652408375459,424.998300005,6.20887,0,0.56666666269,0.42700799239,0.08610601437,40,0,0,0,0,0,0,0
237033,"Point","Pyrus calleryana",3,13,1.56796116504854,40.1469116210937,15.2163302227131,1287.49485002,6.20887,0.268292682926829,0.66101694107,0.29189968439,0.09388833404,40,0,0,0,0,0,0,0
237034,"Point","Pyrus calleryana",4,13,1.58823529411764,47.0493774414062,30.2656509299683,956.246175011,11.0495,0.581395348837209,0.4142857194,0.27909437549,0.07211468375,49,0,0,0,0,0,0,0
237036,"Point","Pyrus calleryana",13,13,1.38461538461538,20.4512329101562,9.05851921668419,649.997400008,6.20887,0.362068965517241,0.57317072153,0.41736538831,0.06684879358,40,0,0,0,0,0,0,0
237039,"Point","Pyrus calleryana",6,13,2.03095411136711,43.7012329101562,20.8045829671993,3306.23677504,6.20887,0.159090909090909,0.60220992565,0.42830274672,0.08946046313,40,0,0,0,0,0,0,0
237040,"Point","Pyrus calleryana",2,13,1.44642857142857,22.5031127929687,11.6375481741768,349.998600004,6.20887,0,0.48292681575,0.40003154167,0.05545258988,40,0,0,0,0,0,0,0
237052,"Point","Pyrus calleryana",6,13,1.27142857143,23.5137939453,11.9370047432999,NA,6.20887,0,0.66666668654,0.39823528238,0.09011214209,40,0,0,0,0,0,0,0
237061,"Point","Pyrus calleryana",13,13,1.52395072699691,46.5912475585937,20.8327164386385,1243.74502501,11.0495,0.302631578947368,0.47916665673,0.32413032891,0.08295579993,49,0,0,0,0,0,0,0
237065,"Point","Pyrus calleryana",7,13,1.55128156502,54.8387451171999,27.9201654754999,NA,11.0495,0.428571428571,0.56818181276,0.27476851462,0.0924404057,49,0,0,0,0,0,0,0
237117,"Point","Quercus alba",8,13,1.67999999999999,34.4012451171875,19.0228154645647,2187.49125003,11.0495,0.163636363636363,0.60000002384,0.40520505869,0.08778209033,49,0,0,0,0,0,0,0
237120,"Point","Quercus alba",10,13,1.66666666666666,34.8924560546875,27.675676981608,149.999400002,6.20887,0.571428571428571,0.33027523756,0.14886558056,0.05591413201,40,0,0,0,0,0,0,0
237126,"Point","Quercus alba",11,13,1.67739460905152,40.078125,17.761351099554,1324.99470002,11.0495,0.130952380952381,0.44041451812,0.27861137962,0.07236296049,49,0,0,0,0,0,0,0
237129,"Point","Quercus alba",11,13,2.06511585172831,23.2218627929687,9.9727668762207,899.996400011,11.0495,0.371794871794871,0.40157479048,0.23212147774,0.09424748196,49,0,0,0,0,0,0,0
237134,"Point","Quercus alba",12,13,1.4118475622053,35.8456420898437,20.0279012958655,1112.49555001,11.0495,0.337837837837837,0.52884614468,0.38177189896,0.0968131219,49,0,0,0,0,0,0,0
237136,"Point","Quercus alba",14,13,1.35652173913043,32.5137939453125,16.9829674762228,718.747125009,6.20887,0.0576923076923077,0.52662724257,0.34034922501,0.1022933016,40,0,0,0,0,0,0,0
237194,"Point","Quercus bicolor",4,13,1.63141993957703,60.2305908203125,34.0679064978285,2068.74172502,11.0495,0.275862068965517,0.5,0.30760860135,0.0817627693,49,0,0,0,0,0,0,0
237255,"Point","Quercus palustris",16,13,1.62105263157894,22.4937744140625,11.1158196700246,593.747625007,6.20887,0.23076923076923,0.67567569017,0.41405564325,0.09354790082,40,0,0,0,0,0,0,0
237289,"Point","Quercus rubra",2,13,1.49407114624505,34.7905883789062,17.9317844074234,1581.24367502,11.0495,0,0.51818180084,0.35980188667,0.0970536738,49,0,0,0,0,0,0,0
237291,"Point","Quercus rubra",3,13,1.53284671532846,27.3856201171875,11.2342270899863,856.24657501,6.20887,0,0.43089431524,0.29500858478,0.09372013358,40,0,0,0,0,0,0,0
237294,"Point","Quercus rubra",13,13,1.39896373056994,33.8043823242187,17.2889546606824,1206.24517501,11.0495,0.271428571428571,0.46606335044,0.32356193615,0.08049322876,49,0,0,0,0,0,0,0
237296,"Point","Quercus rubra",15,13,1.51711026615969,28.5587158203125,15.4744355524447,1643.74342502,11.0495,0.364583333333333,0.52201259136,0.30109663176,0.10618298218,49,0,0,0,0,0,0,0
237300,"Point","Quercus rubra",12,13,1.39563764266979,25.9874877929687,14.1793176451725,1256.24497502,11.0495,0.114285714285714,0.46666666865,0.28544605436,0.09980244229,49,0,0,0,0,0,0,0
237309,"Point","Quercus rubra",9,13,1.55172413793103,26.0243530273437,14.2149326719086,724.997100009,6.20887,0,0.40404039621,0.23804293437,0.07848963382,40,0,0,0,0,0,0,0
237316,"Point","Quercus spp.",15,13,1.3125,27.6605834960937,14.2896404266357,799.99680001,6.20887,0,0.60256409645,0.45280751115,0.07997331308,40,0,0,0,0,0,0,0
237317,"Point","Quercus spp.",12,13,1.61290322580645,27.1137084960937,14.5623838363155,581.247675007,6.20887,0.314814814814814,0.5977011323,0.43685465397,0.12071951191,40,0,0,0,0,0,0,0
237414,"Point","Syringa reticulata",2,13,1.03597122302158,29.7162475585937,14.4431314811432,868.74652501,6.20887,0,0.42201834917,0.28548805733,0.07838827245,40,0,0,0,0,0,0,0
237435,"Point","Syringa reticulata",2,13,1.25698324022346,32.7449951171875,18.1189220577644,1118.74552501,6.20887,0,0.52884614468,0.33505434407,0.0950862227,40,0,0,0,0,0,0,0
237436,"Point","Syringa reticulata",2,13,1.4569536423841,40.3681030273437,19.7199042111832,1887.49245002,11.0495,0.119565217391304,0.55688625574,0.4054494116,0.08751484031,49,0,0,0,0,0,0,0
237485,"Point","Taxodium distichum",14,13,1.57296704166465,33.1337280273437,17.0102282437411,549.997800007,11.0495,0.4,0.59633028507,0.440229917,0.07859913619,49,0,0,0,0,0,0,0
237490,"Point","Taxodium distichum",11,13,1.51199365108564,41.393798828125,20.2112306267698,1931.24227502,6.20887,0.210526315789473,0.52777779102,0.39562974232,0.07676097555,40,0,0,0,0,0,0,0
237501,"Point","Taxodium distichum",11,13,1.52941176470588,28.5662231445312,12.0344974293428,637.497450008,6.20887,0.5,0.734375,0.44663021704,0.13157050534,40,0,0,0,0,0,0,0
237561,"Point","Tilia americana",9,13,1.34756097560975,31.0231323242187,18.2904659364281,1024.99590001,6.20887,0,0.50264549255,0.36125872412,0.07745913197,40,0,0,0,0,0,0,0
237564,"Point","Tilia americana",2,13,1.43589743589743,14.735595703125,4.94706373948317,243.749025003,6.20887,0,0.30434781313,0.23187692304,0.03893125717,40,0,0,0,0,0,0,0
237566,"Point","Tilia americana",3,13,1.29017857142857,25.0675048828125,15.0545504433768,1399.99440002,6.20887,0,0.49333333969,0.38175217965,0.06396826298,40,0,0,0,0,0,0,0
237569,"Point","Tilia americana",2,13,1.49391405669523,28.6156005859375,13.2718960074491,1074.99570001,6.20887,0,0.65591394901,0.32555717019,0.11546787046,40,0,0,0,0,0,0,0
237577,"Point","Tilia americana",2,13,1.48559670781893,27.474365234375,13.4542615600083,1518.74392502,6.20887,0.0476190476190476,0.49514561892,0.34482861484,0.07865302589,40,0,0,0,0,0,0,0
237582,"Point","Tilia americana",9,13,1.25316455696202,30.697509765625,15.7485907832278,493.748025006,6.20887,0,0.43478259444,0.31835429519,0.10440772452,40,0,0,0,0,0,0,0
237594,"Point","Tilia americana",14,13,1.56097560975609,49.5712280273437,25.7187115925114,1281.24487502,11.0495,0.304878048780487,0.58787876368,0.43847369136,0.0655731103,49,0,0,0,0,0,0,0
237597,"Point","Tilia americana",21,13,1.4723926380368,26.170654296875,11.0479403068682,1018.74592501,6.20887,0.274193548387096,0.58288770914,0.37789328545,0.08280664252,40,0,0,0,0,0,0,0
237603,"Point","Tilia americana",2,13,1.74287853053082,33.5762329101562,21.2842847038717,424.998300005,6.20887,0.666666666666666,0.50632911921,0.41254866123,0.05996468508,40,0,0,0,0,0,0,0
237606,"Point","Tilia americana",2,13,1.3972602739726,32.0900268554687,15.9611702139519,1368.74452502,11.0495,0.138888888888888,0.55660378933,0.36544576244,0.0919013685,49,0,0,0,0,0,0,0
237611,"Point","Tilia americana",8,13,1.34482758620689,22.010009765625,11.4456087309738,724.997100009,11.0495,0,0.39436620474,0.25852093829,0.08094694733,49,0,0,0,0,0,0,0
237618,"Point","Tilia americana",2,13,1.6115107913669,34.8099975585937,19.8105170160746,868.74652501,6.20887,0.177419354838709,0.49700599909,0.43989969194,0.02865869239,40,0,0,0,0,0,0,0
237636,"Point","Tilia americana",11,13,1.6231884057971,28.3925170898437,13.7371653681216,862.49655001,6.20887,0.151515151515151,0.55828219652,0.41201151484,0.06675009822,40,0,0,0,0,0,0,0
237681,"Point","Tilia americana",12,13,1.69230769230769,39.3300170898437,17.7152391980578,1787.49285002,6.20887,0.194444444444444,0.53333336115,0.33727191356,0.11801519,40,0,0,0,0,0,0,0
237734,"Point","Tilia americana",10,13,1.3972602739726,35.78564453125,17.9352149440817,1368.74452502,6.20887,0,0.62962961197,0.27903255905,0.10803936267,40,0,0,0,0,0,0,0
237737,"Point","Tilia americana",10,13,1.43376623376623,56.7662353515625,30.7741944944703,2406.24037503,11.0495,0,0.48898679018,0.34734168307,0.08543563045,49,0,0,0,0,0,0,0
237900,"Point","Tilia cordata",3,13,1.25581395348837,20.0980834960937,8.45672465479651,268.748925003,6.20887,0,0.58169937134,0.32832088341,0.19038017844,40,0,0,0,0,0,0,0
237919,"Point","Tilia cordata",2,13,1.47186147186147,48.8287963867187,29.0605875651041,1443.74422502,11.0495,0.425,0.92105263472,0.48110252003,0.18213480351,49,0,0,0,0,0,0,0
237928,"Point","Tilia cordata",2,13,1.60563038086194,28.2456665039062,14.4899449502268,968.746125012,6.20887,0.583333333333333,0.53374230862,0.39574622338,0.05857086228,40,0,0,0,0,0,0,0
237930,"Point","Tilia cordata",3,13,1.34831460674157,31.60498046875,16.7395479009392,1112.49555001,6.20887,0,0.56097561121,0.41446348748,0.08081531313,40,0,0,0,0,0,0,0
237933,"Point","Tilia cordata",2,13,1.23157894736842,24.85498046875,9.69159963507401,593.747625007,6.20887,0,0.5,0.24969691873,0.10729595886,40,0,0,0,0,0,0,0
237937,"Point","Tilia cordata",8,13,1.39007092198581,24.2718505859375,13.4028727213541,881.246475011,6.20887,0.0714285714285714,0.63963961601,0.47802778067,0.06841108861,40,0,0,0,0,0,0,0
237939,"Point","Tilia cordata",7,13,1.7400842924126,29.0650024414062,10.8532918961321,1906.24237502,6.20887,0.0789473684210526,0.50877195597,0.320000098,0.09647895519,40,0,0,0,0,0,0,0
237940,"Point","Tilia cordata",11,13,1.6614460655312,48.0037841796875,27.8471377594302,1237.49505001,11.0495,0.670454545454545,0.56164383888,0.37945410553,0.0949996475,49,0,0,0,0,0,0,0
237942,"Point","Tilia cordata",13,13,1.63301990009389,31.3268432617187,17.0365714081062,1512.49395002,6.20887,0.340425531914893,0.60784316063,0.43465033373,0.0678412154,40,0,0,0,0,0,0,0
237953,"Point","Tilia cordata",13,13,1.69473684210526,31.2306518554687,18.2512830232319,1781.24287502,6.20887,0.29,0.5,0.33454057954,0.08675028326,40,0,0,0,0,0,0,0
238042,"Point","Tilia cordata",8,13,1.76660532042929,42.4081420898437,20.0171768250253,1543.74382502,11.0495,0.42,0.62264150381,0.45307021216,0.10473686293,49,0,0,0,0,0,0,0
238043,"Point","Tilia cordata",9,13,1.52380952380952,38.5143432617187,16.6320339903539,918.746325011,11.0495,0,0.51428574324,0.32970857497,0.10909813978,49,0,0,0,0,0,0,0
238057,"Point","Tilia cordata",9,13,1.43999999999999,28.1256103515625,15.1040692138671,1249.99500001,6.20887,0.202380952380952,0.54545456171,0.35373908867,0.08808372465,40,0,0,0,0,0,0,0
238063,"Point","Tilia cordata",9,13,1.56701030927835,30.1381225585937,15.919181902384,1212.49515001,6.20887,0.180555555555555,0.51773047447,0.32336620019,0.08114066923,40,0,0,0,0,0,0,0
238083,"Point","Tilia cordata",6,13,1.23809523809523,21.7049560546875,10.1193539574032,656.247375008,6.20887,0,0.36974790692,0.24750217652,0.0691446009,40,0,0,0,0,0,0,0
238085,"Point","Tilia cordata",7,13,1.65421910700545,39.1324462890625,18.370570935701,2374.99050003,6.20887,0.214285714285714,0.56435644627,0.40423922381,0.11108295796,40,0,0,0,0,0,0,0
238086,"Point","Tilia cordata",2,13,1.225,16.7324829101562,8.07942199707031,249.999000003,6.20887,0,0.4418604672,0.28895205166,0.11903916922,40,0,0,0,0,0,0,0
238148,"Point","Tilia cordata",11,13,1.55279537055875,26.2225341796875,11.5578310713808,731.247075009,6.20887,0,0.62790697813,0.44250716731,0.13721929178,40,0,0,0,0,0,0,0
238166,"Point","Tilia cordata",8,13,1.57142857142857,27.1712646484375,14.1983789716448,699.997200008,6.20887,0,0.49019607902,0.34612482883,0.07045531388,40,0,0,0,0,0,0,0
238167,"Point","Tilia cordata",8,13,1.68838378110202,30.920654296875,16.2174804064692,1224.99510001,6.20887,0.170731707317073,0.53367877007,0.30854601856,0.10779253819,40,0,0,0,0,0,0,0
238186,"Point","Tilia cordata",16,13,1.51898734177215,34.5487670898437,15.9172896373121,987.496050012,6.20887,0.351351351351351,0.53777778149,0.37385330331,0.07076940277,40,0,0,0,0,0,0,0
238188,"Point","Tilia cordata",14,13,1.5248138115777,32.99560546875,15.1788348954977,1212.49515001,11.0495,0.153846153846153,0.42857143283,0.26777682175,0.07664111923,49,0,0,0,0,0,0,0
238190,"Point","Tilia cordata",18,13,1.6084656084656,53.135009765625,31.9955118169229,1181.24527501,11.0495,0.364864864864864,0.46464645863,0.36162627163,0.04930554845,49,0,0,0,0,0,0,0
238200,"Point","Tilia cordata",2,13,2.02576588299901,55.3912353515625,40.8591424672881,1018.74592501,11.0495,0.914634146341463,0.58999997377,0.27936242497,0.09825309346,49,0,0,0,0,0,0,0
238222,"Point","Tilia cordata",3,13,1.33333333333333,42.1743774414062,16.3407205434945,974.996100012,6.20887,0.32258064516129,0.49397590756,0.33855910924,0.09481840469,40,0,0,0,0,0,0,0
238251,"Point","Ulmus hybrid",5,13,1.42999999999999,25.7456665039062,13.4849359130859,624.997500007,6.20887,0.1875,0.40689656138,0.30607647188,0.04112524197,40,0,0,0,0,0,0,0
238281,"Point","Ulmus hybrid",5,13,1.36686390532544,46.8212280273437,24.3441221699912,2112.49155003,11.0495,0.52127659574468,0.43478259444,0.31426161931,0.0563837759,49,0,0,0,0,0,0,0
238284,"Point","Ulmus hybrid",3,13,1.75936889229576,36.8344116210937,21.3822835286458,1124.99550001,6.20887,0.670212765957446,0.47959184647,0.34916242968,0.06932144856,40,0,0,0,0,0,0,0
238405,"Point","Ulmus parvifolia",27,13,1.5,25.2606201171875,17.8073192778087,524.997900006,6.20887,0.403846153846153,0.50561797619,0.34236199292,0.09833018037,40,0,0,0,0,0,0,0
229948,"Point","Acer platanoides",16,13,1.20863309352517,29.33935546875,13.4825426280069,868.74652501,3.06108,0,0.60000002384,0.37878468136,0.09074554299,42,0,0,0,0,0,0,0
230005,"Point","Acer platanoides",2,13,1.69640135768074,29.5037231445312,15.7945634557845,1174.99530001,3.06108,0.368421052631578,0.65079367161,0.32267951997,0.10189015235,42,0,0,0,0,0,0,0
230013,"Point","Acer platanoides",16,13,1.45263157894999,34.6306152343999,16.3396559329999,NA,3.06108,0.117647058824,0.584415555,0.26729833993,0.10498929108,42,0,0,0,0,0,0,0
230393,"Point","Acer rubrum",4,13,1.41843971631205,35.9406127929687,20.0524222732435,1762.49295002,3.06108,0,0.64788734913,0.32395044017,0.16777755337,42,0,0,0,0,0,0,0
230401,"Point","Acer rubrum",4,13,1.31230136549831,30.6112060546875,17.2649212461529,1237.49505001,3.06108,0,0.68695652485,0.26197122262,0.12366823195,42,0,0,0,0,0,0,0
230653,"Point","Acer saccharinum",17,13,1.72913417624124,26.7437133789062,15.082114173626,906.246375011,3.06108,0.736111111111111,0.68235296011,0.33722708634,0.13576663187,42,0,0,0,0,0,0,0
230671,"Point","Acer saccharinum",27,13,1.89461755839116,26.93310546875,14.6541321536144,518.747925006,3.06108,0.517857142857142,0.51724135876,0.25326962904,0.09967993971,42,0,0,0,0,0,0,0
230674,"Point","Acer saccharinum",23,13,1.48292682926829,29.7050170898437,13.7272288252667,1281.24487502,3.06108,0.3125,0.72043013573,0.42717753104,0.138983236,42,0,0,0,0,0,0,0
231355,"Point","Acer saccharinum",35,13,1.33864541832669,30.9468994140625,15.5436476749252,1568.74372502,3.06108,0.0697674418604651,0.76811593771,0.44043636574,0.11988823517,42,0,0,0,0,0,0,0
231398,"Point","Acer saccharinum",15,13,1.48837209302325,35.6325073242187,14.1965865734011,1343.74462502,3.06108,0,0.71428573132,0.2204275766,0.13358712082,42,0,0,0,0,0,0,0
231400,"Point","Acer saccharinum",16,13,1.48640259445651,30.099365234375,16.5730031944182,1037.49585001,3.06108,0,0.63013696671,0.36327636703,0.14328130996,42,0,0,0,0,0,0,0
231409,"Point","Acer saccharinum",22,13,1.76,27.989990234375,13.7183276367187,1562.49375002,3.06108,0,0.67164176703,0.38848684688,0.12631734186,42,0,0,0,0,0,0,0
231411,"Point","Acer saccharinum",18,13,1.71614936882121,28.3912353515625,15.7448979891263,1299.99480002,3.06108,0.153846153846153,0.60305345058,0.32053605314,0.09389479274,42,0,0,0,0,0,0,0
231412,"Point","Acer saccharinum",14,13,1.2,14.3487548828125,12.1438720703125,31.2498750003749,3.06108,0.6,0.27102804184,0.25267163813,0.01301591331,42,0,0,0,0,0,0,0
231416,"Point","Acer saccharinum",23,13,1.39130434782608,31.1612548828125,14.1527330860588,1006.24597501,3.06108,0,0.43775099516,0.25408450696,0.06996093832,42,0,0,0,0,0,0,0
231441,"Point","Acer saccharinum",24,13,1.71428571428571,30.60498046875,16.5941365559895,1312.49475002,3.06108,0.566666666666666,0.64935064316,0.3458211011,0.12326795557,42,0,0,0,0,0,0,0
231460,"Point","Acer saccharinum",23,13,1.38775510204081,28.045654296875,13.3698207310267,1224.99510001,3.06108,0,0.72222220898,0.21400686308,0.14615460452,42,0,0,0,0,0,0,0
231469,"Point","Acer saccharinum",31,13,1.72151898734177,29.1362915039062,18.5018604133702,493.748025006,3.06108,0.537037037037037,0.60000002384,0.33229941154,0.08634226716,42,0,0,0,0,0,0,0
231470,"Point","Acer saccharinum",26,13,1.62650602409638,30.28564453125,14.3275837725903,518.747925006,3.06108,0.553571428571428,0.56701028347,0.28688864125,0.11228145458,42,0,0,0,0,0,0,0
231495,"Point","Acer saccharinum",20,13,1.33920704845814,34.1300048828125,18.063544588467,1418.74432502,3.06108,0,0.64912283421,0.24254569386,0.11969029885,42,0,0,0,0,0,0,0
231504,"Point","Acer saccharinum",8,13,1.50155417020513,39.4862670898437,20.9439808238636,1649.99340002,3.06108,0,0.48251748085,0.24744204191,0.0841815343,42,0,0,0,0,0,0,0
231512,"Point","Acer saccharinum",26,13,1.32203389830508,22.8037719726562,10.7013430837857,737.497050009,3.06108,0.462962962962963,0.48292681575,0.18986297174,0.09773087006,42,0,0,0,0,0,0,0
